2024-09-04 01:51:36.876674891,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the Japanese term used to designate various grades, levels or degrees of proficiency or experience in martial arts and other activities?

A. Geup
B. Kyū
C. Ji
D. Dan
Answer: ",B,B,5.64919114112854,"Ky%C5%AB, Dan_(rank)"
2024-09-04 07:44:48.170804024,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What provides the Hong Kong Archaeological Society with workshop and office spaces?

A. Antiquities and Monuments Office of the Hong Kong Government
B. Hong Kong Museum of History
C. Private donors
D. Hong Kong University
Answer: ",B,B,7.7678141593933105,"Hong_Kong_Archaeological_Society, Museum"
2024-09-05 07:17:56.412069559,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was the title of Dead Horse's first release, which was released independently in 1989?

A. Feed Me
B. Peaceful Death and Pretty Flowers
C. BOIL
D. Horsecore: An Unrelated Story That's Time Consuming
Answer: ",D,D,5.334112167358398,"Dead_Horse_(band), Old_Town_Road"
2024-09-02 23:11:13.973649664,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the main purpose of the design of the Nine-turn bridge in Chinese Gardens?

A. To allow for a greater number of people to cross at the same time
B. To enable viewers to enjoy different scenes from various angles
C. To create a sense of grandeur and intimidation
D. To provide a direct and efficient path for crossing
Answer: ",B,A,4.606558084487915,"Category:Gardens_in_China, Zig-zag_bridge"
2024-09-03 04:28:22.736440832,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was the name of the play that Damson Idris landed a role in after being encouraged by Cathy Tyson?

A. Pandora's Box
B. Casualty
C. Miranda
D. Doctors
Answer: ",A,A,3.795917272567749,Damson_Idris
2024-09-06 11:26:19.711689949,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is Elliot Speller-Gillott best known for?

A. His music career as a solo artist
B. His appearances in various British films
C. His role in a BBC One drama series
D. His starring role alongside Nick Helm in the BBC Three sitcom Uncle
Answer: ",D,D,4.5892250537872314,"Uncle_(British_TV_series), Days_of_the_Bagnold_Summer_(film)"
2024-09-04 13:36:39.076097965,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
According to the 2020 United States census, what is the population of Plymouth, North Carolina?

A. 1,522
B. 4,000
C. 3,320
D. 3,200
Answer: ",C,C,4.350890636444092,"Plymouth,_North_Carolina, Washington_County,_North_Carolina"
2024-09-01 16:02:51.056334734,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
When did Georgi Georgiev make his league debut for FC Tiraspol?

A. 31 December 2010
B. 1 January 2012
C. 1 July 2011
D. 23 July 2011
Answer: ",D,D,4.291841745376587,"Georgi_Georgiev_(footballer,_born_1988), 2015%E2%80%9316_PFC_Ludogorets_Razgrad_season"
2024-09-05 06:49:18.395732880,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the literacy rate of Ramkote according to the 2011 census of India?

A. 65.99%
B. 73.08%
C. 79.55%
D. 67.16%
Answer: ",B,A,5.766416788101196,"Hyderabad, Telugu_Christians"
2024-09-06 11:11:05.073789120,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where was the film 'Give Us Tomorrow' primarily shot?

A. Orpington, London
B. Sevenoaks, Kent
C. Petts Wood, Kent
D. Moorfield Road, Kent
Answer: ",C,B,4.877405643463135,"Groundhog_Day_(film), Film_noir"
2024-09-04 12:20:40.945244312,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is Kaitlyn's problem in the 2001 film Lucky Girl?

A. Her family is going through a divorce
B. She is being bullied by her peers
C. She has accumulated a large amount of debt due to her gambling habit
D. She is struggling in school due to a learning disability
Answer: ",C,C,4.530715465545654,"Lucky_Girl_(2001_film), Alicia_Keys"
2024-09-05 10:01:36.379825592,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
In which taluka is Sanquelim situated?

A. Pernem Taluka
B. Ponda Taluka
C. Sattari Taluka
D. Bicholim Taluka
Answer: ",D,D,4.965009927749634,"Sanquelim, Sattari_taluka"
2024-09-03 23:40:36.641473532,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
According to Chomsky, Hauser and Fitch (2002), how many main aspects of high-level reference system are there?

A. Three
B. Five
C. Six
D. Seven
Answer: ",C,C,4.768144369125366,"Language, Animal_language"
2024-09-05 01:34:50.123754025,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where did Alexander Crichton travel to in 1539, carrying royal letters as a servant of Cardinal Beaton?

A. France
B. Italy
C. England
D. Spain
Answer: ",A,C,4.425561189651489,"List_of_Scots, 1560s"
2024-09-06 07:11:45.627158165,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was François-Joseph Fétis's father's occupation?

A. Organ manufacturer
B. Music teacher
C. Titular organist of the noble chapter of Saint-Waltrude
D. Surgeon
Answer: ",C,B,4.246412038803101,"Fran%C3%A7ois-Joseph_F%C3%A9tis, Bow_maker"
2024-09-04 22:46:14.060386304,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was the outcome of Samuel Little's trial in September 2014?

A. He was acquitted of all charges
B. He was found guilty and sentenced to life imprisonment with the possibility of parole
C. The trial was declared a mistrial
D. He was found guilty and sentenced to life imprisonment without the possibility of parole
Answer: ",D,D,4.477632999420166,"Samuel_Little, Murder_of_Jimmy_Ryce"
2024-09-05 22:13:11.716572046,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was the statute of limitations for civil suits for sexual misconduct in New York before 2019?

A. 10 years
B. 15 years
C. 20 years
D. 3 years
Answer: ",D,D,5.200671434402466,"Adult_Survivors_Act, E._Jean_Carroll_v._Donald_J._Trump"
2024-09-05 02:22:07.748188734,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was the overall record of the 2018-19 Baylor Lady Bears basketball team?

A. 35-1
B. 32-3
C. 33-2
D. 31-4
Answer: ",C,D,4.749098539352417,"2018%E2%80%9319_Baylor_Lady_Bears_basketball_team, Baylor_Bears_women%27s_basketball"
2024-09-05 03:07:45.975494862,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Which England player was ruled out of the squad due to an injury during the WODI series against India in February 2019?

A. Katherine Brunt
B. Heather Knight
C. Nat Sciver
D. Sophie Ecclestone
Answer: ",D,D,3.9331443309783936,"England_women%27s_cricket_team_in_India_in_2018%E2%80%9319, Faye_Tunnicliffe"
2024-09-03 19:29:21.481259823,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the original Swedish title of the 1960 comedy film directed by Arne Mattsson?

A. Sommar och lycka
B. Sommar och sol
C. Sommar och regn
D. Sommar och syndare
Answer: ",D,A,3.174966335296631,"Sailors_(film), List_of_Swedish_films_of_the_1960s"
2024-09-04 15:57:57.508812189,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the title of the science fiction novel by Ernest Cline published in 2015?

A. Armada
B. Warcross
C. The Eye of Minds
D. Ready Player One
Answer: ",A,A,4.913027286529541,"Armada_(novel), Ready_Player_One"
2024-09-05 00:49:18.031386375,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
When did Shirayama Station first open?

A. January 1, 1920
B. November 1, 1943
C. April 30, 1912
D. April 30, 1900
Answer: ",C,C,4.250100612640381,"Shirayama_Station, Category:Stations_of_Takamatsu-Kotohira_Electric_Railroad"
2024-09-06 00:42:10.102803707,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What type of livestock is commonly raised in the Kentucky district of New South Wales?

A. Chickens and turkeys
B. Dairy cattle and pigs
C. Horses and goats
D. Merino sheep and beef cattle
Answer: ",D,C,4.8159496784210205,"Northern_Tablelands, New_England_(New_South_Wales)"
2024-09-04 11:26:34.580947638,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Who wrote the music for the popular song 'You'll Never Know'?

A. Mack Gordon
B. Anonymous
C. Dorothy Fern Norris
D. Harry Warren
Answer: ",D,D,4.425068378448486,"You%27ll_Never_Know, You%27ll_Never_Never_Know"
2024-09-02 01:19:00.031957388,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
How many tracks does Gateway Station feature?

A. 4
B. 3
C. 1
D. 2
Answer: ",B,A,4.761026382446289,"Gateway_Transit_Center_(TriMet), Gateway_Station_(Charlotte)"
2024-09-03 04:20:14.675558144,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the name of the diocese with its headquarters in Oradea, Romania?

A. Reformed Diocese of Oradea
B. Reformed Diocese of Királyhágómellék
C. Reformed Diocese of Tiszántúl
D. Reformed Diocese of Piatra Craiului
Answer: ",B,B,5.706344127655029,"Reformed_Diocese_of_Kir%C3%A1lyh%C3%A1g%C3%B3mell%C3%A9k, Reformed_Church_in_Romania"
2024-09-04 18:57:08.139993344,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where did Richard Alderson record his first commercially released live recordings of Nina Simone?

A. The Village Gate
B. RLA Studios
C. Carnegie Hall
D. The Gaslight
Answer: ",A,C,4.030749082565308,"Richard_Alderson_(record_producer), List_of_longest-serving_soap_opera_actors"
2024-09-03 19:19:23.550379776,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
In which region of the Czech Republic is the village of Selibice located?

A. North Bohemia
B. Central Bohemia
C. South Moravia
D. East Bohemia
Answer: ",A,A,3.487717628479004,"Selibice_(Sta%C5%88kovice), Sta%C5%88kovice_(Louny_District)"
2024-09-05 07:57:45.294825792,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the top-level professional futsal league for men in Russia?

A. Russian Futsal Super League
B. Russian Futsal Cup
C. Russian Futsal Premier League
D. Russian Futsal Championship
Answer: ",A,A,5.57285213470459,"Futsal, UEFA"
2024-09-04 19:41:29.415116032,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What principle does the infra-red homing seeker head of the 9K34 Strela-3 work on?

A. AM (spin-scan) principle
B. Pulse-Doppler principle
C. FM modulation (con-scan) principle
D. Continuous wave principle
Answer: ",C,D,5.34964919090271,"9K34_Strela-3, Infrared_homing"
2024-09-03 01:40:27.344536781,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was the purpose of the volunteers' efforts to restore the Loew's Jersey Theatre?

A. To convert it into a residential building
B. To prevent it from being demolished
C. To expand its seating capacity
D. To prepare it for sale to a private developer
Answer: ",B,B,4.237708330154419,"Loew%27s_Jersey_Theatre, Stanley_Theater_(Jersey_City,_New_Jersey)"
2024-08-31 14:08:32.222380032,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where did Jackie Morris attend high school?

A. Prince Henry's High School in Birmingham
B. Prince Henry's High School in Evesham
C. Birmingham Academy of Art
D. Bath Academy of Art
Answer: ",B,B,5.14910888671875,"Morris_Chestnut, Phil_Morris_(actor)"
2024-09-05 02:57:14.586572288,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
How did Jan Verhaas initially get involved in snooker refereeing?

A. He was helping at tournaments at a friend's snooker club in Rotterdam and was advised by referee Michael Clarke
B. He was working as a process operator for Shell Chemicals and was recruited by a friend
C. He was a professional snooker player and decided to become a referee after retiring
D. He was a sports journalist covering snooker events and decided to become a referee
Answer: ",A,C,4.042968511581421,"Jan_Verhaas, Jan_Verhas"
2024-09-03 10:46:25.096267700,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
How many priority areas have been identified for cooperation by the Bay of Bengal Initiative for Multi-Sectoral Technical and Economic Cooperation?

A. 12
B. 14
C. 10
D. 15
Answer: ",D,B,4.90431809425354,"Bay_of_Bengal_Initiative_for_Multi-Sectoral_Technical_and_Economic_Cooperation, Bangladesh"
2024-09-04 07:28:07.216000557,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
When was Club Deportivo Isla Cristina founded?

A. 1924
B. 1954
C. 1944
D. 1934
Answer: ",D,D,3.7994561195373535,"CD_Isla_Cristina, Cheli_(footballer)"
2024-09-04 22:29:59.668304682,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where did James Carpenter graduate from with a BFA in sculpture?

A. Rhode Island School of Design
B. Massachusetts Institute of Technology
C. Harvard University
D. Yale University
Answer: ",A,A,4.245112419128418,"James_Carpenter_(architect), List_of_Kent_State_University_alumni"
2024-09-02 21:35:38.760935068,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
In which voivodeship is the village of Zawadki located?

A. Masovian Voivodeship
B. Lublin Voivodeship
C. Silesian Voivodeship
D. Podlaskie Voivodeship
Answer: ",B,A,3.360504388809204,"Zawadki,_Masovian_Voivodeship, Zawadki,_Bia%C5%82a_Podlaska_County"
2024-09-06 08:38:26.592572451,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the name of the foundation established by Jeremy Grantham and his wife Hannelore in 1997?

A. The Grantham Institute for Sustainability
B. The Grantham Foundation For the Protection of the Environment
C. The Grantham Centre for Environmental Research
D. The Grantham Foundation for Climate Change
Answer: ",B,A,4.179156064987183,"Jeremy_Grantham, Grantham_Prize"
2024-09-04 12:51:45.010439873,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What type of boat did New Zealand enter in the 1952 Summer Olympics rowing competition?

A. Coxless four
B. Coxless pair
C. Eight
D. Coxed four
Answer: ",D,C,4.906820297241211,"New_Zealand_at_the_1952_Summer_Olympics, Rowing_at_the_Summer_Olympics"
2024-09-06 10:50:13.905151129,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is Sílvia Orriols' educational background?

A. Degree in Business Administration from the University of Barcelona
B. Degree in Law from the University of Girona
C. Degree in Library and Information Science from the University of Vic
D. Degree in Economics from the University of Lleida
Answer: ",C,C,5.401562690734863,"S%C3%ADlvia_Orriols, Catalan_Alliance"
2024-09-05 02:18:59.018121004,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the primary function of an introduction in music?

A. To provide a conclusion to a movement or piece
B. To introduce the vocalist or instrumentalist
C. To provide a solo or improvisational section
D. To establish melodic, harmonic or rhythmic material related to the main body of a piece
Answer: ",D,D,6.823779106140137,"Tabla, Music_of_Indonesia"
2024-09-05 19:32:09.063005924,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
How many events did the 2015 BRDC Formula 4 Championship support the British GT series?

A. 4 events
B. 5 events
C. 6 events
D. 8 events
Answer: ",C,C,5.045564413070679,"2016_BRDC_British_Formula_3_Championship, 2015_BRDC_Formula_4_Championship"
2024-09-02 05:57:04.714919424,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the original scheduled release date for the Nintendo 64 version of Starshot: Space Circus Fever in North America?

A. April 16, 1998
B. June 29, 1999
C. June 29, 1998
D. April 16, 1999
Answer: ",D,D,4.214965581893921,"Starshot:_Space_Circus_Fever, List_of_Nintendo_64_games"
2024-09-03 15:51:19.658674944,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is notable about the collection of the National Museum of Art, Osaka?

A. It features a wide range of art from before 1945
B. It is the largest collection of contemporary art in Japan
C. It is the largest collection of ancient Japanese art
D. It only includes works by Japanese artists
Answer: ",B,B,4.635753154754639,"National_Museum_of_Art,_Osaka, National_Museum_of_Western_Art"
