2024-09-04 01:45:37.891604662,qa,"

What is the main subject of the 2011 documentary film ""The Barber of Birmingham: Foot Soldier of the Civil Rights Movement""?","

The main subject of the 2011 documentary film ""The Barber of Birmingham: Foot Soldier of the Civil Rights Movement"" is James Armstrong, one of the unsung heroes of the Civil Rights Movement.", voter education,0.8215246200561523,"The_Barber_of_Birmingham, Academy_Award_for_Best_Documentary_Short_Film"
2024-09-05 10:00:37.195019960,qa,"

What was the outcome of the Korean National Party's attempt to become an alternative party after the 1979 South Korean coup d'état?","

The Korean National Party's (KNP) attempt to become an alternative party after the 1979 South Korean coup d'état was unsuccessful. Despite being formed by former members of the Democratic Republican Party (DRP) and organizations such as the Yushin Jeongu Association, the KNP failed to secure the greatest number of seats due to accusations of financial corruption and subsequent punishment by the ruling regime. As a result, the KNP withered away after the 1985 legislative elections, and its adherents largely defected to the New Democratic Republican Party (NDRP) under Kim Jong-pil.", Party of Democratic Kampuchea,1.100738763809204,"Assassination_of_Park_Chung_Hee, Khmer_Rouge"
2024-09-06 07:30:33.872354269,qa,"

What was the primary obstacle that separated Naples and Pozzuoli before the construction of the first road?","

The primary obstacle that separated Naples and Pozzuoli before the construction of the first road was a great impenetrable marsh."," Pizzofalcone promontory allowing control of sea traffic in the area.


Sites
At the time of the Lombard invasion, Naples had a population of about 30,000-35,000. In 615, under Giovanni Consino, Naples rebelled for the first time against the Exarch of Ravenna, the emperor's plenipotentiary in Italy. In reply, the first form of duchy was created in 638 by the Exarch Isaac or Eleutherius (exarchic chronology is uncertain), but this official came from abroad and had to answer to the strategos of Sicily. At that time the Duchy of Naples controlled an area corresponding roughly to the present day Province of Naples, encompassing the area of Vesuvius, the Campi Flegrei, the Sorrentine peninsula, Giugliano, Aversa, Afragola, Nola and the islands of Ischia and Procida. Capri was later part of the duchy of Amalfi


The Duchy of Naples
At the time of the Lombard invasion, Naples had a population of about 30,000-35,000. In 615, under Giovanni Consino, Naples rebelled for the first time against the Exarch of Ravenna, the emperor's plenipotentiary in Italy. In reply, the first form of duchy was created in 638 by the Exarch Isaac or Eleutherius (exarchic chronology is uncertain), but this official came from abroad and had to answer to the strategos of Sicily. At that time the Duchy of Naples controlled an area corresponding roughly to the present day Province of Naples, encompassing the area of Vesuvius, the Campi Flegrei, the Sorrentine peninsula, Giugliano, Aversa, Afragola, Nola and the islands of Ischia and Procida. Capri was later part of the duchy of Amalfi


Normans, Hohenstaufen, and Anjou
After a period of Norman rule, in 1189 the Kingdom of Sicily was in a succession dispute between Tancred, King of Sicily of an illegitimate birth and the Hohenstaufens, a German royal house,[29] as its Prince Henry had married Princess Constance the last legitimate heir to the Sicilian throne. In 1191 Henry invaded Sicily after being crowned as Henry VI, Holy Roman Emperor and many cities surrendered, but Naples resisted him from May to August under the leadership of Richard, Count of Acerra, Nicholas of Ajello, Aligerno Cottone and Margaritus of Brindisi before the Germans suffered from disease and were forced to retreat. Conrad II, Duke of Bohemia and Philip I, Archbishop of Cologne died of disease during the siege. In light of this Tancred achieved another unexpected achievement that his contender Constance, now empress, was captured at Salerno while those cities surrendered to Germans resubmitted to Tancred. Tancred had the empress imprisoned at Castel dell'Ovo at Naples before her release in May 1192. In 1194 Henry started his second campaign upon the death of Tancred, but this time Aligerno surrendered without resistance, and finally Henry conquered Sicily, putting it under the rule of Hohenstaufens.


The Aragonese period
In 1442 Alfonso I conquered Naples after his victory against the last Angevin king, Rene, and made his triumphal entry into the city in February 1443. The new dynasty enhanced commerce by connecting Naples to the Iberian peninsula and made Naples a centre of the Italian Renaissance: artists who worked in Naples in this period include Francesco Laurana, Antonello da Messina, Jacopo Sannazzaro and Angelo Poliziano. The court also granted land holdings in the provinces to the nobility; this, however, had the effect of fragmenting the kingdom.


",0.9573609828948975,"History_of_Naples, Ferdinand_I_of_Naples"
2024-09-06 11:33:51.322006941,qa,"

What Melbourne suburb is the Cairo Flats apartment block, where the protagonist of the novel lives, located in?","

The Cairo Flats apartment block, where the protagonist of the novel lives, is located in the Melbourne suburb of Fitzroy.", Fitzroy,0.8963778018951416,"Cairo_(novel), Suburb"
2024-09-01 05:20:12.280186653,qa,"

What is the primary purpose of the Special Operations Logistic Squadron (SOLS) in support of the Special Operations Command?","

Based on the provided context, the primary purpose of the Special Operations Logistic Squadron (SOLS) is to provide specialist logistical support to all units of the Special Operations Command in support of special operations. This indicates that the SOLS plays a critical role in enabling the Special Operations Command to conduct its operations effectively by providing the necessary logistical support.

In essence, the SOLS acts as a backbone for the Special Operations Command, ensuring that they have the necessary resources, equipment, and expertise to carry out their missions. The fact that the SOLS has developed a ""jack of all trades"" capability across military logistics, including rapid prototyping and metal fabrication, suggests that they are equipped to provide a wide range of logistical support services, from maintenance and repair to manufacturing and innovation.

Overall, the primary purpose of the SOLS is to provide the Special Operations Command with the logistical support they need to operate effectively, efficiently, and safely, allowing them to focus on their core mission of conducting special operations.", provides specialist logistical support to all units of the Special Operations Command in support of special operations,1.3012778759002686,"Special_Operations_Logistics_Squadron, Special_forces_of_Australia"
2024-09-03 01:35:49.704129280,qa,"

What is the elevation of Ras Dejen, the highest mountain in Ethiopia, located in the Simien Mountains National Park?","

The elevation of Ras Dejen, the highest mountain in Ethiopia, located in the Simien Mountains National Park, is 4,550 meters (14,930 ft) above sea level."," 4,550 metres",1.3857557773590088,"Ras_Dashen, Simien_Mountains"
2024-09-01 17:16:45.304447889,qa,"

How many stars did the Allmusic site award to the album featuring Gerry Mulligan?","

According to the context, the Allmusic site awarded the album featuring Gerry Mulligan 3 stars.", 4,1.0521316528320312,"Miles_Davis_discography, Walk_on_the_Water_(album)"
2024-09-02 22:40:34.520568320,qa,"

What was the outcome of Al Brenner's second apparent interception of a Ron Lancaster pass, and why was the play not allowed?","

The outcome of Al Brenner's second apparent interception of a Ron Lancaster pass was a 27-yard touchdown return, but the play was called back due to a Hamilton offside penalty.", Combat losses,0.9735720157623291,List_of_accidents_and_incidents_involving_military_aircraft_(1940%E2%80%931942)
2024-09-05 11:58:02.848861694,qa,"

How many platforms are there at the station, and are they all accessible from the waiting room?","

According to the context, there are two side platforms at the station, but they are not opposed, meaning they are not directly across from each other. The platforms serve two tracks, and a third track branches off at the station, leading to the Kōchi Operations Centre (a rail yard).

As for accessibility, a ramp leads up to one platform from the waiting room, making that platform accessible from the waiting room. However, to access the other platform, a footbridge is required. Therefore, not all platforms are directly accessible from the waiting room; one requires a ramp, and the other requires a footbridge.", two,2.0137250423431396,"Grand_Central_Terminal, Route_128_station"
2024-09-03 07:53:43.308823824,qa,"

What organization continued the standardization of E-OTD for 3G and WCDMA mobile telephones after its initial standardization for GSM?","

Based on the provided context, the organization that continued the standardization of Enhanced Observed Time Difference (E-OTD) for 3G and WCDMA mobile telephones after its initial standardization for GSM is the 3GPP (3rd Generation Partnership Project).", 3GPP,1.6374456882476807,"UMTS, GSM_frequency_bands"
2024-09-02 17:38:27.831042528,qa,"

What was the date when the previous Housing Code of the Russian Federation was signed into law?","

The previous Housing Code of the Russian Federation was signed into law on December 29, 2004.",,1.5575416088104248,"Dissolution_of_the_Soviet_Union, Politics_of_Russia"
2024-09-03 14:07:41.491034269,qa,"

What is the result of breeding two mink Tonkinese cats, in terms of the coat color and pattern of their offspring?","

Breeding two mink Tonkinese cats will not usually yield a full litter of mink kittens. Instead, the offspring will have a mix of coat colors and patterns, as the mink pattern is the result of having one gene for the Burmese solid pattern and one for the Siamese pointed pattern. This means that the kittens may inherit either the solid pattern from the Burmese gene, the pointed pattern from the Siamese gene, or a combination of both, resulting in a variety of coat colors and patterns among the litter.", Breeding two mink Tonkinese cats does not usually yield a full litter of mink kittens,0.8736209869384766,"Cat_coat_genetics, Tonkinese_cat"
2024-09-03 22:23:09.477257984,qa,"

What is the alternative meaning of the Faroese word ""tangi"" aside from referring to a landspit or low eroded headland?","

According to the provided context, aside from referring to a landspit or low eroded headland, the Faroese word ""tangi"" can also mean ""seaweed"", which is typically abundant around landspits.", Færeyjar,1.5935678482055664,"Faroese_language, Faroe_Islands"
2024-08-29 01:12:31.316270351,qa,"

What is the name of the host of the sports television series ""USL Breakaways""?","

The host of the sports television series ""USL Breakaways"" is Gerry Fall.", Gerry Fall,1.5088255405426025,"USL_Breakaways, Category:Sports_television_series_stubs"
2024-09-05 06:49:05.177687407,qa,"

In what year was Sinjŭngsan station opened, along with the Tongam–Paekkŭmsan section of the Kŭmgol Line?","

According to the provided context, Sinjŭngsan station was opened on 4 December 1943, along with the rest of the Tongam–Paekkŭmsan section of the Kŭmgol Line.",</s>,1.5049285888671875,
2024-09-05 20:22:02.875594378,qa,"

What year did Frank Edward McKinney Sr. serve as the chairman of the Democratic National Committee?","

According to the provided context, Frank Edward McKinney Sr. served as the chairman of the Democratic National Committee from 1951 through 1952. Therefore, the answer to the question is that Frank Edward McKinney Sr. served as the chairman of the Democratic National Committee in the years 1951 and 1952.", 1951 through 1952,0.8989508152008057,"Frank_E._McKinney, Frank_McKinney"
2024-09-02 08:37:11.379128832,qa,"

What year was the Kosmos 909 satellite launched by the Soviet Union as part of the Dnepropetrovsk Sputnik programme?","

The Kosmos 909 satellite was launched by the Soviet Union in 1977 as part of the Dnepropetrovsk Sputnik programme.", 1977,0.8239145278930664,"Kosmos_909, Template:Dnepropetrovsk_Sputnik"
2024-09-03 20:04:05.485220096,qa,"

What was the name of the district Maurice Cardin represented in the Maryland House of Delegates?","

Based on the context provided, Maurice Cardin represented Baltimore City's 5th district in the Maryland House of Delegates.",<s>,1.3833541870117188,"Ben_Cardin, 2022_Maryland_House_of_Delegates_election"
2024-09-06 02:07:32.907223225,qa,"

What was the title of Čeferin's doctoral thesis, which he successfully defended in 1988?","

The title of Čeferin's doctoral thesis, which he successfully defended in 1988, was ""Odvetnik, njegova neodvisnost nekoč in danes, posebej v Sloveniji"" which translates to ""The Attorney, His Independence in the Past and Today, With Particular Regard to Slovenia""."," Odvetnik, njegova neodvisnost nekoč in danes, posebej v Sloveniji [The Attorney, His Independence in the Past and Today, With Particular Regard to Slovenia]",1.0273833274841309,"Peter_%C4%8Ceferin, Andrea_Agnelli"
2024-09-01 14:11:53.908964608,qa,"

What significant departure from Caroline's Spine's usual sound can be found on the B-side of the album ""Huge""?","

According to the context, the B-side of the album ""Huge"" features several acoustic tracks, which is a significant departure from Caroline's Spine's usual electric guitar sound.",<s>,1.4741907119750977,"Phil_Collins, Slipknot_(band)"
2024-09-03 20:01:09.631780608,qa,"

What coaching license does Jørgensen hold that is recognized by UEFA?","

According to the context provided, Jørgensen holds the UEFA A Licence. This is a coaching license recognized by UEFA, the Union of European Football Associations, which is the administrative body for association football in Europe. The UEFA A Licence is a advanced coaching qualification that is required for coaches who wish to manage teams in top-tier competitions, such as the UEFA Champions League and the UEFA Europa League.", Copenhagen used Boldklubben's club license to play in the Danish Superliga championship,1.4551036357879639,"UEFA, F.C._Copenhagen"
2024-09-03 12:39:46.630745856,qa,"

What distinguishes the designation of northbound emergency routes from southbound emergency routes along MaineDOT's roads near I-295?","

According to the context, the designation of northbound emergency routes and southbound emergency routes along MaineDOT's roads near I-295 are distinguished by the number of letters used in their designations. Specifically, northbound routes are designated with a single letter, whereas southbound routes are designated with double letters. This differentiation allows for clear and distinct signage and directions for drivers to follow in the event of a highway closure, enabling them to navigate around the disruption and maintain traffic flow.", with a single letter,2.079892873764038,"Interstate_295_(Maine), Interstate_95_in_Maine"
2024-09-02 21:35:48.281487942,qa,"

What was the name of the orphanage that Linden was sent to, and which organization ran it?","

The orphanage that Linden was sent to was run by the Sisters of Charity. Unfortunately, the name of the specific orphanage is not mentioned in the provided context.", Sisters of Charity,1.098731517791748,"Eddie_Linden, Dorothea_Puente"
2024-08-30 07:31:37.539894528,qa,"

What date were the nominees announced for the award ceremony?","

February 17, 1976"," January 23, 2024",1.1401770114898682,"96th_Academy_Awards, 75th_Primetime_Emmy_Awards"
2024-09-02 15:35:02.444672346,qa,"

What was the inspiration behind the naming of the journal ""Doryanthes"" for the history and heritage of Southern Sydney?","

The inspiration behind the naming of the journal ""Doryanthes"" for the history and heritage of Southern Sydney was the Gymea Lily, also known as Doryanthes excelsa. This plant is endemic to southern Sydney and the Illawarra region, and its unique name was chosen to reflect the local heritage and history of the area. The journal's founder, Dharawal historian Les Bursill, likely chose this name to emphasize the connection between the region's natural environment and its rich cultural heritage. By naming the journal after a native plant, Bursill aimed to highlight the importance of preserving and celebrating the region's history and heritage, just as the Gymea Lily is a cherished and iconic part of the local flora.", D. excelsa or gymea lily,0.8198530673980713,"Doryanthes_excelsa, Doryanthes"
2024-09-05 15:32:24.077069044,qa,"

Which Polish rulers reigned over the settlement in the 10th-11th centuries when it was part of Poland?","

According to the context provided, the Polish rulers who reigned over the settlement in the 10th-11th centuries when it was part of Poland were Mieszko I and Bolesław I the Brave.", the Piast dynasty,1.3552374839782715,"History_of_Poland_during_the_Piast_dynasty, History_of_Gda%C5%84sk"
2024-09-02 17:41:31.054459136,qa,"

How many years did Koll present the political journal Frontal on ZDF?","

Based on the provided context, Koll presented the political journal Frontal from 2001 to 2019. Therefore, he presented Frontal for 18 years.", 2001 to 2019,0.5243065357208252,Theo_Koll
2024-09-02 00:48:05.521331968,qa,"

Who directed the 1921 Italian science fiction film ""The Mechanical Man"" and also starred in the film as the comedic character Saltarello?","

The director of the 1921 Italian science fiction film ""The Mechanical Man"" who also starred in the film as the comedic character Saltarello was André Deed.", André Deed,0.5944323539733887,The_Mechanical_Man
2024-09-05 08:51:18.511280537,qa,"

What type of cranes were originally fitted to the cargo ship Peveril, and what was notable about their installation on the vessel?","

According to the context provided, the cargo ship Peveril was originally fitted with two 10-ton electric cranes. What is notable about their installation on the vessel is that they were the first to be fitted to a Steam Packet ship, marking a significant innovation in the company's cargo handling capabilities.", fully refrigerated vehicle decks,0.9486789703369141,"MV_Manx_Viking, Pub_names"
2024-09-05 08:41:55.108519424,qa,"

What is the approximate distance between Siedliszcze and the regional capital of Lublin?","

According to the provided context, the approximate distance between Siedliszcze and the regional capital of Lublin is 75 kilometres (47 miles).", 37,1.149463176727295,"List_of_Holocaust_transports_from_Slovakia, List_of_cities_and_towns_in_Poland"
2024-09-05 07:47:25.364518400,qa,"

What architectural style is represented by the two-story temple form entrance portico with Doric order columns and Chinese Chippendale railings that was added to the Renick Farm in 1825?","

The architectural style represented by the two-story temple form entrance portico with Doric order columns and Chinese Chippendale railings that was added to the Renick Farm in 1825 is Federal style.", brick Federal style,0.6814806461334229,"Renick_Farm_(Renick,_West_Virginia)"
2024-09-03 16:22:18.529341698,qa,"

What are the different names or variants of the king's name mentioned in the inscriptions, and what language is one of these variants likely from?","

Based on the provided context, the different names or variants of the king's name mentioned in the inscriptions are:

1. Kirtti-raja
2. Katti-arasa

According to the context, Katti-arasa is likely a Kannada language variant of the king's name."," Greek, and rightly suggesting that the three inscriptions were versions of the same text",1.3350656032562256,"Sumerian_King_List, Rosetta_Stone"
2024-09-05 08:38:08.551530123,qa,"

What year did Gitlin complete her Bachelor of Arts degree at Temple University?","

According to the context, Gitlin completed her Bachelor of Arts degree at Temple University in 1974.", 1974,1.1490468978881836,"Laura_N._Gitlin, Judith_A._Rubin"
2024-09-05 04:42:58.305731773,qa,"

In what year was Crystal Creek Media awarded a judgment against CMD Distribution by the Superior Court of New Hanover County in the state of North Carolina?","

According to the context provided, Crystal Creek Media was awarded a judgment against CMD Distribution by the Superior Court of New Hanover County in the state of North Carolina in the year 2017.", 2017,0.8153669834136963,"Crystal_Creek_Media, CMD_Distribution"
2024-09-05 21:51:02.856091738,qa,"

What is the approximate distance between the village of Holand and the village of Gladstad on the island of Vega in Nordland county, Norway?","

According to the context, the village of Holand is located approximately 3.5 kilometres (2.2 miles) north of the village of Gladstad on the island of Vega in Nordland county, Norway.",,1.3114335536956787,"Gladstad, Holand,_Vega"
2024-09-05 09:36:29.239470243,qa,"

What award did Souldia's album ""Dixque d'art"" win at the 44th Félix Awards in 2022?","

Based on the context provided, Souldia's album ""Dixque d'art"" won the Félix Award for Rap Album of the Year at the 44th Félix Awards in 2022.", Félix Award for Rap Album of the Year,0.7472741603851318,"Souldia, 44th_F%C3%A9lix_Awards"
2024-09-03 00:20:05.713130713,qa,"

What format of play was used in the qualification round for the 2013 New Brunswick Tournament of Hearts?","

The format of play used in the qualification round for the 2013 New Brunswick Tournament of Hearts was an open-entry double knockout.", open-entry double knockout,0.8813009262084961,"Scotties_Tournament_of_Hearts, 2013_New_Brunswick_Scotties_Tournament_of_Hearts"
2024-09-04 05:48:02.312527104,qa,"

What region in modern-day France was the Gaulish town of Gergovia located in?","

According to the context, Gergovia was located in modern-day Auvergne-Rhône-Alpes, specifically in the upper part of the basin of the Allier, near present-day Clermont-Ferrand.",,1.0079619884490967,"Alesia_(city), Battle_of_Alesia"
2024-09-05 07:43:30.859925747,qa,"

What was William Hill's occupation from August 1860 until 23 March 1864?","

According to the context, William Hill's occupation from August 1860 until 23 March 1864 was a lighthouse keeper.", engineer,2.3219618797302246,"Robert_E._Lee, Atlanta_in_the_American_Civil_War"
2024-09-03 08:57:25.074743748,qa,"

What was the percentage of the town's population that was Hispanic or Latino of any race, according to the 2000 census?","

According to the 2000 census, 0.53% of the town's population was Hispanic or Latino of any race.",over 50%),1.4777100086212158,"List_of_California_communities_with_Hispanic_majority_populations_in_the_2010_census, Demographics_of_Texas"
2024-09-03 14:44:33.960268497,qa,"

What percentage of the population within the MSA identified as Hispanic or Latino of any race according to the 2000 census?","

According to the 2000 census, 1.84% of the population within the MSA identified as Hispanic or Latino of any race.", 6.2%,1.4853332042694092,"Demographics_of_the_United_States, Demographics_of_Metro_Detroit"
2024-09-02 19:22:56.520241408,qa,"

What was the name of the album by Adele that featured the track ""Love in the Dark"", co-written with Dixon?","

The album by Adele that featured the track ""Love in the Dark"", co-written with Dixon, is 25.", 25,1.3156659603118896,"Samuel_Dixon, List_of_songs_recorded_by_Adele"
2024-09-03 09:39:59.819412480,qa,"

What laws and regulations does the Cyprus Police operate and exercise its authorities under, according to the context?","

According to the context, the Cyprus Police operates and exercises its authorities throughout the territory of the Republic of Cyprus based on the following Laws and Regulations (though the specific laws and regulations are not listed in the provided snippet).", civil law system,1.3018772602081299,"Common_law, Self-determination"
2024-09-05 04:41:12.922320384,qa,"

What was the reason for the delay in the release of the documentary Bloodstained Memoirs, as stated by executive producer David Sinnott in his July 30, 2008 statement?","

According to the statement released by David Sinnott, executive producer of Bloodstained Memoirs, on July 30, 2008, the documentary was facing a delay due to the subpar post-production services provided by Online Post Production Ltd.", below standard,0.6228985786437988,Bloodstained_Memoirs
2024-09-05 07:12:34.033493760,qa,"

What was the original name of the town now known as Clinton when it was founded in the 1770s?","

The original name of the town now known as Clinton when it was founded in the 1770s was Surratt's Villa.", Surratt's Villa,1.3623974323272705,"Benjamin_Franklin, Clinton,_Maryland"
2024-09-02 23:44:07.942295074,qa,"

What was the name of the college where Bilagrami completed his schooling?","

Based on the provided context, the name of the college where Bilagrami completed his schooling is BGR Inter College, Bilgram.", BGR Inter College,1.020007610321045,"Shivkumar_Bilagrami, Edward_Said"
2024-08-29 01:20:25.064567804,qa,"

What command position did Major General Lebedenko take on 19 October after handing over the command of the 91st Rifle Division to Colonel Ivan Alekseyevich Volkov?","

Based on the provided context, Major General Lebedenko took command of the 50th Rifle Division on 19 October, after handing over the command of the 91st Rifle Division to Colonel Ivan Alekseyevich Volkov on 23 September.", 50th Rifle Division,0.6448826789855957,Nikita_Lebedenko
2024-09-05 05:11:30.890820503,qa,"

What is the administrative affiliation of New Barag Right Banner in Inner Mongolia, China?","

According to the provided context, New Barag Right Banner is administratively affiliated with Hulunbuir City in Inner Mongolia, China.",<s>,10.581987857818604,"Manzhouli, Wikipedia:WikiProject_China/Cleanup_listing"
2024-09-04 14:18:51.602810880,qa,"

What is the name of the media group that owns the 104.7 Radyo de Oro FM station?","

The MBC Media Group owns the 104.7 Radyo de Oro FM station.", MBC Media Group,1.6329827308654785,"DXYR, DXWH"
